WKT,name,prov,date,key
"POINT (-117.89086167 34.614483333)",Crotalus scutulatus,inat,2024/06/21,224323633
"POINT (-112.02471117 34.697145)",Crotalus scutulatus,inat,2024/06/19,224054141
"POINT (-109.20456765 31.882962338)",Crotalus scutulatus,inat,2009/08/14,223915858
"POINT (-118.06395918 35.16894035)",Crotalus scutulatus,inat,2021/09/14,223902437
"POINT (-118.03965161 35.149162396)",Crotalus scutulatus,inat,2021/09/14,223902358
"POINT (-118.04182886 35.012854014)",Crotalus scutulatus,inat,2021/10/07,223901434
"POINT (-118.02901384 35.079395506)",Crotalus scutulatus,inat,2021/10/12,223900918
"POINT (-118.12152084 35.117942487)",Crotalus scutulatus,inat,2021/10/12,223900776
"POINT (-118.4661561 34.981699646)",Crotalus scutulatus,inat,2024/06/16,223293095
"POINT (-116.402741 34.200749)",Crotalus scutulatus,inat,2024/06/15,223170896
"POINT (-115.57656064 36.101793531)",Crotalus scutulatus,inat,2024/06/13,222484465
"POINT (-113.9953 37.117477833)",Crotalus scutulatus,inat,2024/06/10,222082859
"POINT (-115.49513333 36.158122167)",Crotalus scutulatus,inat,2017/09/18,221560580
"POINT (-111.55188833 33.1325445)",Crotalus scutulatus,inat,2024/06/07,221136320
"POINT (-116.33484667 34.192321667)",Crotalus scutulatus,inat,2024/06/06,221019914
"POINT (-118.39287008 34.713974439)",Crotalus scutulatus,inat,2024/06/02,220732446
"POINT (-117.84325888 34.628136513)",Crotalus scutulatus,inat,2024/06/02,220732443
"POINT (-118.42868054 34.99215206)",Crotalus scutulatus,inat,2024/05/31,220732434
"POINT (-118.2518896 34.783315784)",Crotalus scutulatus,inat,2024/05/31,220732425
"POINT (-92.934106663 18.001890775)",Crotalus scutulatus,inat,2024/06/04,220602207
"POINT (-113.87179937 37.06444659)",Crotalus scutulatus,inat,2024/05/25,220591174
"POINT (-117.01853975 35.020549315)",Crotalus scutulatus,inat,2024/05/27,220538485
"POINT (-113.8912375 37.061671778)",Crotalus scutulatus,inat,2024/05/12,220353739
"POINT (-112.74081499 31.960395952)",Crotalus scutulatus,inat,2024/05/31,219702810
"POINT (-110.71143332 32.5119685)",Crotalus scutulatus,inat,2024/04/21,219419746
"POINT (-114.36478333 35.730746667)",Crotalus scutulatus,inat,2024/05/25,219253259
"POINT (-118.32478333 34.741588333)",Crotalus scutulatus,inat,2016/05/30,219165248
"POINT (-118.41841167 34.732033333)",Crotalus scutulatus,inat,2018/07/01,219163651
"POINT (-115.80480333 36.061263833)",Crotalus scutulatus,inat,2023/06/16,219060687
"POINT (-115.63238527 35.025185806)",Crotalus scutulatus,inat,2024/05/26,219057634
"POINT (-112.17534753 33.739159628)",Crotalus scutulatus,inat,2024/03/23,218813410
"POINT (-110.5948017 31.712033)",Crotalus scutulatus,inat,2022/11/19,218535495
"POINT (-113.88741342 37.158730377)",Crotalus scutulatus,inat,2024/05/25,218304166
"POINT (-113.41639475 37.065156114)",Crotalus scutulatus,inat,2024/05/25,218295548
"POINT (-117.18925995 34.588330401)",Crotalus scutulatus,inat,2023/05/16,218162910
"POINT (-100.86999928 25.325662088)",Crotalus scutulatus,inat,2024/05/22,217608745
"POINT (-113.4550805 33.2675557)",Crotalus scutulatus,inat,2024/05/13,217595104
"POINT (-111.37310222 32.635928435)",Crotalus scutulatus,inat,2022/04/09,217245429
"POINT (-115.69145633 35.642121681)",Crotalus scutulatus,inat,2024/05/04,217196193
"POINT (-97.315479 19.465664)",Crotalus scutulatus,gbif,2024/07/11,4923883647
"POINT (-97.314474 19.465813)",Crotalus scutulatus,gbif,2024/07/10,4923647741
"POINT (-97.483765 19.393997)",Crotalus scutulatus,gbif,2023/08/01,4171774092
"POINT (-98.573806 19.621477)",Crotalus scutulatus,gbif,2023/09/20,4416797252
"POINT (-97.489683 19.490147)",Crotalus scutulatus,gbif,2023/11/26,4454079327
"POINT (-98.825597 19.476777)",Crotalus scutulatus,gbif,2020/11/14,2988291033
"POINT (-99.948611 20.748194)",Crotalus scutulatus,gbif,2019/06/14,3416194642
"POINT (-97.354269 19.565672)",Crotalus scutulatus,gbif,2019/08/26,2397598498
"POINT (-97.348656 19.567745)",Crotalus scutulatus,gbif,2019/08/27,2397596587
"POINT (-97.330928 19.530809)",Crotalus scutulatus,gbif,2019/11/20,2460096112
"POINT (-97.418007 19.3569)",Crotalus scutulatus,gbif,2018/09/19,1978440488
"POINT (-97.304182 19.553418)",Crotalus scutulatus,gbif,2018/11/10,2005399199
"POINT (-97.322308 19.554572)",Crotalus scutulatus,gbif,2018/11/08,2252044845
"POINT (-97.431502 18.900116)",Crotalus scutulatus,gbif,2015/10/05,1143563274
"POINT (-97.4756 19.25726)",Crotalus scutulatus,gbif,2011/06/09,1888924398
"POINT (-97.89501 19.40429)",Crotalus scutulatus,gbif,2011/06/11,1888924350
"POINT (-100.407643 20.60892)",Crotalus scutulatus,gbif,2010/01/03,1888924464
"POINT (-98.141682 19.415774)",Crotalus scutulatus,gbif,2009/04/24,3090824301
"POINT (-97.922769 19.318439)",Crotalus scutulatus,gbif,2008/01/03,1888924321
"POINT (-97.922769 19.318439)",Crotalus scutulatus,gbif,2008/01/03,1888924428
"POINT (-97.922769 19.318439)",Crotalus scutulatus,gbif,2008/01/03,1888924277
"POINT (-97.65333 19.32333)",Crotalus scutulatus,gbif,1985/08/27,4169192350
"POINT (-97.341667 19.508333)",Crotalus scutulatus,gbif,1983/03/08,4168600845
"POINT (-102.06 26.84)",Crotalus scutulatus,gbif,1983/08/25,1893326357
"POINT (-108.05 30.32)",Crotalus scutulatus,gbif,1977/07/20,1893326336
"POINT (-107.63 30.18)",Crotalus scutulatus,gbif,1976/07/14,1893326237
"POINT (-114.60972 32.42667)",Crotalus scutulatus,gbif,1974/06/20,1893326311
"POINT (-106.161003 28.752701)",Crotalus scutulatus,gbif,1972/08/28,2629136722
"POINT (-97.3333943 19.5172863)",Crotalus scutulatus,gbif,1971/08/08,1061372729
"POINT (-97.3475685 19.5025629)",Crotalus scutulatus,gbif,1967/08/07,1894834671
"POINT (-103.244621 30.118065)",Crotalus scutulatus,gbif,1957/08/15,2266289691
"POINT (-97.601667 18.616667)",Crotalus scutulatus,gbif,1940/08/11,2630017303
"POINT (-97.366667 18.435556)",Crotalus scutulatus,gbif,1939/06/27,1895769246
"POINT (-97.386111 18.453056)",Crotalus scutulatus,gbif,1939/08/20,1895769240
"POINT (-97.3611 19.8569)",Crotalus scutulatus,gbif,1939/08/27,1319851415
"POINT (-97.314474444 19.465813047)",Crotalus scutulatus,inat,2024/07/10,234978938
"POINT (-97.315478708 19.465663842)",Crotalus scutulatus,inat,2024/07/11,234978933
"POINT (-101.82824068 23.264593716)",Crotalus scutulatus,inat,2024/05/02,212942457
"POINT (-99.189525694 19.4232085)",Crotalus scutulatus,inat,2023/11/26,192601016
"POINT (-97.489683 19.490147)",Crotalus scutulatus,inat,2023/11/26,192248260
"POINT (-98.573805839 19.621476579)",Crotalus scutulatus,inat,2023/09/20,184210401
"POINT (-97.483764903 19.393997207)",Crotalus scutulatus,inat,2023/08/01,176284741
"POINT (-99.188808333 19.424344444)",Crotalus scutulatus,inat,2023/07/25,175992943
"POINT (-98.862305556 19.471986111)",Crotalus scutulatus,inat,2023/07/14,172887220
"POINT (-97.29687068 19.546434169)",Crotalus scutulatus,inat,2023/06/27,169901146
"POINT (-97.318408468 19.493135258)",Crotalus scutulatus,inat,2023/06/27,169901071
"POINT (-97.26601321 19.44027158)",Crotalus scutulatus,inat,2023/06/27,169900914
"POINT (-97.251730232 19.478609957)",Crotalus scutulatus,inat,2023/06/27,169843738
"POINT (-98.946255228 19.354485805)",Crotalus scutulatus,inat,2022/08/04,129478954
"POINT (-98.835150898 19.48321278)",Crotalus scutulatus,inat,2020/05/25,122001338
"POINT (-99.948611 20.748194)",Crotalus scutulatus,inat,2019/06/14,101468351
"POINT (-97.512556985 18.585774603)",Crotalus scutulatus,inat,2021/07/13,86942648
"POINT (-98.5785307 19.6463218)",Crotalus scutulatus,inat,2021/03/27,72288631
"POINT (-98.8255967 19.4767769)",Crotalus scutulatus,inat,2020/11/14,64884767
"POINT (-98.94178242 19.354298672)",Crotalus scutulatus,inat,2020/09/14,59599548
"POINT (-98.941043413 19.358865615)",Crotalus scutulatus,inat,2020/09/09,59138073
"POINT (-98.94196333 19.35351167)",Crotalus scutulatus,inat,2020/09/09,59061721
"POINT (-98.941934464 19.354307772)",Crotalus scutulatus,inat,2020/08/27,57744280
"POINT (-97.33092755 19.53080933)",Crotalus scutulatus,inat,2019/11/20,35886706
"POINT (-97.348656231 19.567745012)",Crotalus scutulatus,inat,2019/08/27,31630047
"POINT (-97.354268679 19.565672228)",Crotalus scutulatus,inat,2019/08/26,31626220
"POINT (-97.351841561 19.589746049)",Crotalus scutulatus,inat,2018/10/12,28153138
"POINT (-98.941863333 19.35438)",Crotalus scutulatus,inat,2019/06/25,27640587
"POINT (-97.322308333 19.554571667)",Crotalus scutulatus,inat,2018/11/08,26357776
"POINT (-97.304181935 19.553417715)",Crotalus scutulatus,inat,2018/11/10,20538491
"POINT (-97.508304768 19.316070063)",Crotalus scutulatus,inat,2018/08/22,19651172
"POINT (-97.418006997 19.356900073)",Crotalus scutulatus,inat,2018/09/19,19045631
"POINT (-97.552981344 19.214524361)",Crotalus scutulatus,inat,2018/11/08,18344319
"POINT (-97.181909093 19.533438897)",Crotalus scutulatus,inat,2018/10/12,17478541
"POINT (-97.484962412 19.47979007)",Crotalus scutulatus,inat,2016/12/07,15740138
"POINT (-97.43150169 18.900116171)",Crotalus scutulatus,inat,2015/10/05,2077559
"POINT (-98.141682 19.415774)",Crotalus scutulatus,inat,2009/04/24,521249
"POINT (-118.35732 34.612708)",Crotalus scutulatus,gbif,2024/03/21,4599865294
"POINT (-116.704523 34.418699)",Crotalus scutulatus,gbif,2024/03/17,4600058531
"POINT (-118.367745 34.732113)",Crotalus scutulatus,gbif,2024/03/21,4606929082
"POINT (-118.29729 34.611671)",Crotalus scutulatus,gbif,2024/03/21,4606705373
"POINT (-106.094571 30.584582)",Crotalus scutulatus,gbif,2024/03/27,4607199959
"POINT (-111.201135 32.662726)",Crotalus scutulatus,gbif,2024/04/11,4847256584
"POINT (-118.204028 34.708541)",Crotalus scutulatus,gbif,2024/04/23,4853011640
"POINT (-118.269255 34.729332)",Crotalus scutulatus,gbif,2024/04/23,4852967888
"POINT (-118.270095 34.625754)",Crotalus scutulatus,gbif,2024/04/23,4852942900
"POINT (-116.352287 34.075612)",Crotalus scutulatus,gbif,2024/04/29,4855520808
"POINT (-118.236057 34.620818)",Crotalus scutulatus,gbif,2024/04/30,4854828860
"POINT (-115.270218 35.772522)",Crotalus scutulatus,gbif,2024/05/02,4855457542
"POINT (-117.835804 34.45864)",Crotalus scutulatus,gbif,2024/05/13,4867943475
"POINT (-118.25189 34.783316)",Crotalus scutulatus,gbif,2024/05/31,4892141825
"POINT (-118.428681 34.992152)",Crotalus scutulatus,gbif,2024/05/31,4891813392
"POINT (-117.843259 34.628137)",Crotalus scutulatus,gbif,2024/06/02,4892118627
"POINT (-118.466156 34.9817)",Crotalus scutulatus,gbif,2024/06/16,4901135853
"POINT (-118.407059 34.72031)",Crotalus scutulatus,gbif,2024/06/22,4901530392
"POINT (-118.230442 34.78527)",Crotalus scutulatus,gbif,2024/06/25,4904052131
"POINT (-118.456739 34.744636)",Crotalus scutulatus,gbif,2024/06/25,4904273145
"POINT (-104.398546 31.124838)",Crotalus scutulatus,gbif,2024/06/27,4903962429
"POINT (-117.396634 35.120378)",Crotalus scutulatus,gbif,2024/07/17,4908613178
"POINT (-117.309167 35.187476)",Crotalus scutulatus,gbif,2024/07/31,4921757107
"POINT (-110.410023 31.203536)",Crotalus scutulatus,gbif,2024/07/25,4926356094
"POINT (-118.175955 34.85298)",Crotalus scutulatus,gbif,2024/08/08,4923620484
"POINT (-117.919866 35.116533)",Crotalus scutulatus,gbif,2023/04/17,4091605714
"POINT (-117.79612 35.198989)",Crotalus scutulatus,gbif,2023/04/18,4910846601
"POINT (-118.329672 34.776789)",Crotalus scutulatus,gbif,2023/05/15,4126875557
"POINT (-113.110071 35.450723)",Crotalus scutulatus,gbif,2023/05/30,4129750589
"POINT (-111.395997 32.417554)",Crotalus scutulatus,gbif,2023/05/30,4129978001
"POINT (-117.842527 34.461951)",Crotalus scutulatus,gbif,2023/05/13,4413387157
"POINT (-102.124578 27.035009)",Crotalus scutulatus,gbif,2023/07/09,4153503394
"POINT (-102.983524 25.48673)",Crotalus scutulatus,gbif,2023/07/07,4153921388
"POINT (-103.038555 25.604953)",Crotalus scutulatus,gbif,2023/07/05,4153981468
"POINT (-117.444531 34.600186)",Crotalus scutulatus,gbif,2023/08/13,4177532583
"POINT (-112.766352 32.140606)",Crotalus scutulatus,gbif,2023/08/08,4438914500
"POINT (-108.874276 31.996714)",Crotalus scutulatus,gbif,2023/08/12,4453968900
"POINT (-108.955691 31.878064)",Crotalus scutulatus,gbif,2023/08/12,4454022976
"POINT (-109.817772 31.914036)",Crotalus scutulatus,gbif,2023/08/12,4510358914
"POINT (-109.793877 31.903717)",Crotalus scutulatus,gbif,2023/08/12,4510348858
"POINT (-109.59024 31.876146)",Crotalus scutulatus,gbif,2023/08/12,4510334905
"POINT (-113.854563 37.119182)",Crotalus scutulatus,gbif,2023/09/09,4413896541
"POINT (-103.057251 25.590506)",Crotalus scutulatus,gbif,2023/09/13,4414202317
"POINT (-115.307665 36.003244)",Crotalus scutulatus,gbif,2023/09/14,4414310022
"POINT (-101.117968 25.079392)",Crotalus scutulatus,gbif,2023/09/04,4421103227
"POINT (-101.082522 25.225337)",Crotalus scutulatus,gbif,2023/09/18,4420676805
"POINT (-118.007937 34.920961)",Crotalus scutulatus,gbif,2023/09/16,4424694567
"POINT (-103.56751 29.723422)",Crotalus scutulatus,gbif,2023/09/05,4506528393
"POINT (-103.575879 29.794259)",Crotalus scutulatus,gbif,2023/09/05,4506363385
"POINT (-103.440368 30.278924)",Crotalus scutulatus,gbif,2023/09/10,4516319511
"POINT (-118.43219 34.879391)",Crotalus scutulatus,gbif,2023/09/06,4597518749
"POINT (-115.042047 34.893484)",Crotalus scutulatus,gbif,2023/10/04,4424449777
"POINT (-118.105969 34.784979)",Crotalus scutulatus,gbif,2023/10/28,4436262879
"POINT (-116.363786 34.125119)",Crotalus scutulatus,gbif,2023/10/14,4438953355
"POINT (-113.459485 32.908568)",Crotalus scutulatus,gbif,2022/04/10,3759436633
"POINT (-115.416547 36.132494)",Crotalus scutulatus,gbif,2022/05/17,3784967695
"POINT (-101.765245 21.821658)",Crotalus scutulatus,gbif,2022/06/29,3860341662
"POINT (-117.834457 34.782394)",Crotalus scutulatus,gbif,2022/06/03,4424314806
"POINT (-118.027016 34.704644)",Crotalus scutulatus,gbif,2022/06/03,4424232279
"POINT (-118.119868 34.708772)",Crotalus scutulatus,gbif,2022/06/03,4431313311
"POINT (-101.843514 24.584186)",Crotalus scutulatus,gbif,2022/07/15,3873732636
"POINT (-109.060274 31.747005)",Crotalus scutulatus,gbif,2022/07/31,3881890478
"POINT (-109.194682 31.99786)",Crotalus scutulatus,gbif,2022/07/31,3881932662
"POINT (-109.144873 31.682247)",Crotalus scutulatus,gbif,2022/07/31,3881365131
"POINT (-106.132526 28.607006)",Crotalus scutulatus,gbif,2022/08/26,4500510868
"POINT (-103.608966 25.739708)",Crotalus scutulatus,gbif,2022/08/19,3902898523
"POINT (-103.264521 30.099256)",Crotalus scutulatus,gbif,2022/08/29,4046674830
"POINT (-115.667411 35.946169)",Crotalus scutulatus,gbif,2022/09/04,3903202787
"POINT (-111.89169 33.037924)",Crotalus scutulatus,gbif,2022/09/03,4022327858
"POINT (-118.273727 34.742481)",Crotalus scutulatus,gbif,2022/09/29,4424695325
"POINT (-109.03045 31.81897)",Crotalus scutulatus,gbif,2022/09/01,4037233421
"POINT (-109.03094 31.82831)",Crotalus scutulatus,gbif,2022/09/01,4037232800
"POINT (-109.03806 31.91763)",Crotalus scutulatus,gbif,2022/09/02,4037232616
"POINT (-109.03585 31.92659)",Crotalus scutulatus,gbif,2022/09/02,4037233008
"POINT (-118.359011 34.693036)",Crotalus scutulatus,gbif,2022/10/01,4424654910
"POINT (-104.054415 23.595119)",Crotalus scutulatus,gbif,2021/03/24,3384668611
"POINT (-116.364035 34.126621)",Crotalus scutulatus,gbif,2021/05/02,3112890546
"POINT (-117.985892 35.247767)",Crotalus scutulatus,gbif,2021/05/01,3112785779
"POINT (-100.761957 23.828847)",Crotalus scutulatus,gbif,2021/05/16,3117770166
"POINT (-113.011366 33.467288)",Crotalus scutulatus,gbif,2021/05/25,3124878834
"POINT (-109.122334 31.891143)",Crotalus scutulatus,gbif,2021/07/23,3333285238
"POINT (-112.913989 33.785355)",Crotalus scutulatus,gbif,2021/07/30,3343921574
"POINT (-116.141771 34.129187)",Crotalus scutulatus,gbif,2021/08/29,3874118770
"POINT (-113.057307 35.403826)",Crotalus scutulatus,gbif,2021/08/05,4436428530
"POINT (-103.8759 30.566403)",Crotalus scutulatus,gbif,2021/08/24,3343788119
"POINT (-109.233484 31.602475)",Crotalus scutulatus,gbif,2021/08/25,3355346036
"POINT (-109.272513 31.708862)",Crotalus scutulatus,gbif,2021/09/04,4130257448
"POINT (-110.619254 31.760326)",Crotalus scutulatus,gbif,2021/09/08,4130040230
"POINT (-109.135643 31.855179)",Crotalus scutulatus,gbif,2021/09/03,4130295455
"POINT (-110.50292 31.695274)",Crotalus scutulatus,gbif,2021/09/08,4130168037
"POINT (-110.463997 31.788413)",Crotalus scutulatus,gbif,2021/09/08,4130162198
"POINT (-107.517972 29.92082)",Crotalus scutulatus,gbif,2021/09/05,3355622479
"POINT (-118.226508 34.788478)",Crotalus scutulatus,gbif,2021/09/09,3384720306
"POINT (-118.273112 34.635602)",Crotalus scutulatus,gbif,2021/09/09,3384828376
"POINT (-114.018458 37.14452)",Crotalus scutulatus,gbif,2021/09/26,3384845417
"POINT (-117.968153 34.422141)",Crotalus scutulatus,gbif,2020/04/25,4421082304
"POINT (-114.977998 35.481257)",Crotalus scutulatus,gbif,2020/05/30,2814258882
"POINT (-104.278621 30.598271)",Crotalus scutulatus,gbif,2020/08/22,2901568206
"POINT (-117.300878 34.426389)",Crotalus scutulatus,gbif,2019/05/02,2242905522
"POINT (-113.91177 37.01088)",Crotalus scutulatus,gbif,2019/05/15,3864857911
"POINT (-114.00528 37.118458)",Crotalus scutulatus,gbif,2019/06/04,2252067503
"POINT (-107.455789 28.896266)",Crotalus scutulatus,gbif,2018/02/13,1898836058
"POINT (-112.631247 29.978533)",Crotalus scutulatus,gbif,2018/03/24,3061610713
"POINT (-112.657831 30.021906)",Crotalus scutulatus,gbif,2018/03/25,3061593675
"POINT (-115.879565 36.028397)",Crotalus scutulatus,gbif,2018/04/07,3070298420
"POINT (-113.982521 36.779316)",Crotalus scutulatus,gbif,2018/04/05,1847439232
"POINT (-115.708694 35.139405)",Crotalus scutulatus,gbif,2018/05/11,1847498419
"POINT (-101.200127 23.319416)",Crotalus scutulatus,gbif,2018/07/29,3067669474
"POINT (-104.31375 30.545795)",Crotalus scutulatus,gbif,2018/08/07,1890717651
"POINT (-109.761772 31.758732)",Crotalus scutulatus,gbif,2018/08/16,2826502834
"POINT (-113.930285 37.099338)",Crotalus scutulatus,gbif,2018/09/14,2988672756
"POINT (-113.952262 37.110261)",Crotalus scutulatus,gbif,2018/09/22,2988675860
"POINT (-117.65884 35.54897)",Crotalus scutulatus,gbif,2017/03/27,1455587435
"POINT (-118.386602 34.733385)",Crotalus scutulatus,gbif,2017/04/14,1986601001
"POINT (-118.39601 34.734912)",Crotalus scutulatus,gbif,2017/04/02,1500224018
"POINT (-106.262785 28.550837)",Crotalus scutulatus,gbif,2017/04/09,1500327146
"POINT (-115.532633 34.980746)",Crotalus scutulatus,gbif,2017/05/15,1880487080
"POINT (-115.708472 35.139642)",Crotalus scutulatus,gbif,2017/05/31,1563447408
"POINT (-104.786396 30.878655)",Crotalus scutulatus,gbif,2017/05/21,1699370268
"POINT (-103.058486 30.345478)",Crotalus scutulatus,gbif,2017/06/22,1571174359
"POINT (-111.132782 32.393803)",Crotalus scutulatus,gbif,2017/07/12,1572397082
"POINT (-109.897541 32.122388)",Crotalus scutulatus,gbif,2017/08/19,4134186488
"POINT (-110.664817 31.699979)",Crotalus scutulatus,gbif,2017/08/12,2988436767
"POINT (-110.415715 31.750833)",Crotalus scutulatus,gbif,2017/08/12,2988404746
"POINT (-109.971152 32.253751)",Crotalus scutulatus,gbif,2017/08/14,2988639785
"POINT (-109.06636 31.802101)",Crotalus scutulatus,gbif,2017/08/15,2988641757
"POINT (-101.746614 24.714111)",Crotalus scutulatus,gbif,2017/08/24,3061645163
"POINT (-110.584263 31.781196)",Crotalus scutulatus,gbif,2017/08/05,1883570501
"POINT (-115.449564 34.926069)",Crotalus scutulatus,gbif,2017/09/10,2999107970
"POINT (-113.002625 33.03814)",Crotalus scutulatus,gbif,2016/03/24,3399151319
"POINT (-117.736683 34.768049)",Crotalus scutulatus,gbif,2016/04/08,1453282094
"POINT (-115.721667 34.886667)",Crotalus scutulatus,gbif,2016/05/07,4438690280
"POINT (-100.774831 25.339349)",Crotalus scutulatus,gbif,2016/05/19,1269569090
"POINT (-100.056616 24.711182)",Crotalus scutulatus,gbif,2016/05/19,1269569124
"POINT (-107.469912 28.924537)",Crotalus scutulatus,gbif,2016/06/09,1914235456
"POINT (-107.4598 28.902167)",Crotalus scutulatus,gbif,2016/06/09,1914235525
"POINT (-103.841002 29.600423)",Crotalus scutulatus,gbif,2016/06/10,1272104382
"POINT (-103.908187 29.705854)",Crotalus scutulatus,gbif,2016/06/11,1272108705
"POINT (-103.894807 29.703683)",Crotalus scutulatus,gbif,2016/06/11,1272108659
"POINT (-115.457279 36.159874)",Crotalus scutulatus,gbif,2016/06/13,1273847750
"POINT (-101.157303 23.973862)",Crotalus scutulatus,gbif,2016/07/04,3067590337
"POINT (-109.071014 31.883872)",Crotalus scutulatus,gbif,2016/07/29,1291156021
"POINT (-103.083721 30.33329)",Crotalus scutulatus,gbif,2016/07/23,1453398672
"POINT (-109.553086 31.87252)",Crotalus scutulatus,gbif,2016/08/11,1305153846
"POINT (-115.220737 37.660538)",Crotalus scutulatus,gbif,2016/10/25,3124919259
"POINT (-107.492145 30.957311)",Crotalus scutulatus,gbif,2016/11/11,3061641978
"POINT (-118.658547 34.857205)",Crotalus scutulatus,gbif,2015/05/15,1092880953
"POINT (-103.206103 29.821656)",Crotalus scutulatus,gbif,2015/06/11,1453059593
"POINT (-103.559936 29.598517)",Crotalus scutulatus,gbif,2015/06/12,1253298221
"POINT (-103.543994 29.325211)",Crotalus scutulatus,gbif,2015/06/14,1098921946
"POINT (-103.558664 29.585792)",Crotalus scutulatus,gbif,2015/06/14,1098921950
"POINT (-103.528252 29.315678)",Crotalus scutulatus,gbif,2015/06/25,1802726922
"POINT (-103.508031 29.411359)",Crotalus scutulatus,gbif,2015/06/25,1802726931
"POINT (-109.987192 32.470651)",Crotalus scutulatus,gbif,2015/07/14,4134013965
"POINT (-109.898097 32.323404)",Crotalus scutulatus,gbif,2015/07/15,4133938572
"POINT (-109.852517 32.335923)",Crotalus scutulatus,gbif,2015/07/14,4133940416
"POINT (-103.104125 30.326447)",Crotalus scutulatus,gbif,2015/07/17,1132407128
"POINT (-102.99917 30.39733)",Crotalus scutulatus,gbif,2015/07/18,1132408787
"POINT (-109.191589 31.944289)",Crotalus scutulatus,gbif,2015/07/30,1291661056
"POINT (-109.428882 32.131567)",Crotalus scutulatus,gbif,2015/08/11,4134006703
"POINT (-109.431607 32.1119)",Crotalus scutulatus,gbif,2015/08/11,4134020496
"POINT (-109.466842 32.155951)",Crotalus scutulatus,gbif,2015/08/11,4134076420
"POINT (-109.850256 32.146563)",Crotalus scutulatus,gbif,2015/08/12,4133851093
"POINT (-115.170456 35.87391)",Crotalus scutulatus,gbif,2015/08/17,1135354639
"POINT (-102.08772 26.962013)",Crotalus scutulatus,gbif,2015/08/12,1668788949
"POINT (-103.089172 30.332153)",Crotalus scutulatus,gbif,2015/08/27,1272076151
"POINT (-109.156544 31.969489)",Crotalus scutulatus,gbif,2015/08/04,2013720367
"POINT (-106.332848 27.54942)",Crotalus scutulatus,gbif,2015/08/30,1315054778
"POINT (-115.427208 35.387636)",Crotalus scutulatus,gbif,2015/08/09,2988413778
"POINT (-101.716325 24.636025)",Crotalus scutulatus,gbif,2015/08/06,3113680471
"POINT (-118.902832 34.265861)",Crotalus scutulatus,gbif,2015/09/04,3864875288
"POINT (-115.384169 35.018086)",Crotalus scutulatus,gbif,2015/10/04,1144280912
"POINT (-118.4091 34.862834)",Crotalus scutulatus,gbif,2015/10/18,1306593337
"POINT (-117.820855 34.676999)",Crotalus scutulatus,gbif,2015/10/11,3079615579
"POINT (-118.431832 34.864461)",Crotalus scutulatus,gbif,2015/10/13,1831217824
"POINT (-117.235519 34.562443)",Crotalus scutulatus,gbif,2014/04/15,899968970
"POINT (-117.238129 34.564082)",Crotalus scutulatus,gbif,2014/04/15,899968966
"POINT (-115.708833 35.139833)",Crotalus scutulatus,gbif,2014/04/20,899978242
"POINT (-117.016833 34.86)",Crotalus scutulatus,gbif,2014/04/21,899981007
"POINT (-115.502137 35.23793)",Crotalus scutulatus,gbif,2014/05/10,1024181149
"POINT (-115.435473 35.13175)",Crotalus scutulatus,gbif,2014/05/24,1571195389
"POINT (-115.864055 35.315351)",Crotalus scutulatus,gbif,2014/05/10,1571201473
"POINT (-117.007441 34.454266)",Crotalus scutulatus,gbif,2014/05/29,911500839
"POINT (-117.6489 35.5436)",Crotalus scutulatus,gbif,2014/05/27,911502378
"POINT (-117.772796 34.605799)",Crotalus scutulatus,gbif,2014/06/08,911507798
"POINT (-117.6651 35.5573)",Crotalus scutulatus,gbif,2014/06/14,923916920
"POINT (-103.1445 29.627)",Crotalus scutulatus,gbif,2014/06/20,1453544210
"POINT (-109.667059 32.290131)",Crotalus scutulatus,gbif,2014/07/26,4134185805
"POINT (-109.749044 32.273788)",Crotalus scutulatus,gbif,2014/07/26,4134179326
"POINT (-109.697645 32.224916)",Crotalus scutulatus,gbif,2014/07/28,4133984197
"POINT (-109.995157 32.205954)",Crotalus scutulatus,gbif,2014/07/29,4134141901
"POINT (-103.273147 30.013333)",Crotalus scutulatus,gbif,2014/07/06,1024190040
"POINT (-109.084625 31.807433)",Crotalus scutulatus,gbif,2014/08/29,1883971278
"POINT (-109.184746 31.936029)",Crotalus scutulatus,gbif,2014/08/29,1883971277
"POINT (-104.09611 30.547555)",Crotalus scutulatus,gbif,2014/08/17,1562940289
"POINT (-117.810809 34.792943)",Crotalus scutulatus,gbif,2014/08/02,1024204017
"POINT (-104.375167 30.1535)",Crotalus scutulatus,gbif,2014/08/31,1024218818
"POINT (-109.17627 32.228897)",Crotalus scutulatus,gbif,2014/08/30,1453549203
"POINT (-109.156494 31.967108)",Crotalus scutulatus,gbif,2014/08/30,1291683846
"POINT (-109.090579 31.823693)",Crotalus scutulatus,gbif,2014/08/30,1315087810
"POINT (-109.078819 31.888778)",Crotalus scutulatus,gbif,2014/08/31,1024333111
"POINT (-109.256295 31.613803)",Crotalus scutulatus,gbif,2014/08/31,1227776627
"POINT (-109.287278 31.637003)",Crotalus scutulatus,gbif,2014/08/31,1227776623
"POINT (-109.298233 31.644317)",Crotalus scutulatus,gbif,2014/08/31,1453549660
"POINT (-109.270713 31.625753)",Crotalus scutulatus,gbif,2014/08/31,1227776624
"POINT (-109.91983 32.0772)",Crotalus scutulatus,gbif,2014/09/20,4138394998
"POINT (-106.454558 28.800758)",Crotalus scutulatus,gbif,2014/09/19,4500734302
